sbj,runtrial,run,stimx,answer,response,rt,correct,type,trial,f1,f2,f3,c,endacc,learner
109,20,5,1,0,0,544,1,prototype,116,1,1,1,1,0.375,low
109,21,5,1,0,0,589,1,prototype,117,1,1,1,1,0.375,low
109,22,5,8,1,1,585,1,prototype,118,2,2,2,2,0.375,low
109,23,5,1,0,0,504,1,prototype,119,1,1,1,1,0.375,low
109,24,5,8,1,1,730,1,prototype,120,2,2,2,2,0.375,low
109,1,6,8,1,1,603,1,prototype,121,2,2,2,2,0.375,low
109,2,6,8,1,1,495,1,prototype,122,2,2,2,2,0.375,low
109,3,6,7,1,1,516,1,rule follower,123,2,2,1,2,0.375,low
109,4,6,6,0,0,526,1,exception,124,1,2,2,1,0.375,low
109,5,6,4,1,0,596,0,rule follower,125,2,1,2,2,0.375,low
109,6,6,5,1,0,802,0,exception,126,1,2,1,2,0.375,low
109,7,6,8,1,1,745,1,prototype,127,2,2,2,2,0.375,low
109,8,6,8,1,1,818,1,prototype,128,2,2,2,2,0.375,low
109,9,6,8,1,1,524,1,prototype,129,2,2,2,2,0.375,low
109,10,6,1,0,0,509,1,prototype,130,1,1,1,1,0.375,low
109,11,6,2,0,0,549,1,rule follower,131,1,1,2,1,0.375,low
109,12,6,3,0,1,550,0,rule follower,132,2,1,1,1,0.375,low
109,13,6,4,1,0,731,0,rule follower,133,2,1,2,2,0.375,low
109,14,6,1,0,0,580,1,prototype,134,1,1,1,1,0.375,low
109,15,6,2,0,0,728,1,rule follower,135,1,1,2,1,0.375,low
109,16,6,1,0,0,620,1,prototype,136,1,1,1,1,0.375,low
109,17,6,6,0,1,889,0,exception,137,1,2,2,1,0.375,low
109,18,6,8,1,1,457,1,prototype,138,2,2,2,2,0.375,low
109,19,6,7,1,1,585,1,rule follower,139,2,2,1,2,0.375,low
109,20,6,3,0,0,761,1,rule follower,140,2,1,1,1,0.375,low
109,21,6,5,1,0,546,0,exception,141,1,2,1,2,0.375,low
109,22,6,1,0,0,444,1,prototype,142,1,1,1,1,0.375,low
109,23,6,1,0,0,576,1,prototype,143,1,1,1,1,0.375,low
109,24,6,1,0,0,565,1,prototype,144,1,1,1,1,0.375,low
110,1,1,1,0,1,2563,0,prototype,1,1,1,1,1,0.4,low
110,2,1,3,0,0,1666,1,rule follower,2,1,1,2,1,0.4,low
110,3,1,6,0,0,707,1,exception,3,2,2,1,1,0.4,low
110,4,1,5,1,0,791,0,exception,4,2,1,1,2,0.4,low
110,5,1,1,0,0,2528,1,prototype,5,1,1,1,1,0.4,low
110,6,1,7,1,1,1204,1,rule follower,6,2,1,2,2,0.4,low
110,7,1,8,1,1,971,1,prototype,7,2,2,2,2,0.4,low
110,8,1,1,0,0,814,1,prototype,8,1,1,1,1,0.4,low
110,9,1,7,1,1,841,1,rule follower,9,2,1,2,2,0.4,low
110,10,1,5,1,1,942,1,exception,10,2,1,1,2,0.4,low
110,11,1,8,1,1,883,1,prototype,11,2,2,2,2,0.4,low
110,12,1,6,0,1,791,0,exception,12,2,2,1,1,0.4,low
110,13,1,8,1,0,1516,0,prototype,13,2,2,2,2,0.4,low
110,14,1,4,1,0,1135,0,rule follower,14,1,2,2,2,0.4,low
110,15,1,2,0,1,1598,0,rule follower,15,1,2,1,1,0.4,low
110,16,1,8,1,NA,NA,0,prototype,16,2,2,2,2,0.4,low
110,17,1,4,1,0,1656,0,rule follower,17,1,2,2,2,0.4,low
110,18,1,3,0,1,1366,0,rule follower,18,1,1,2,1,0.4,low
110,19,1,1,0,0,1416,1,prototype,19,1,1,1,1,0.4,low
110,20,1,1,0,0,1595,1,prototype,20,1,1,1,1,0.4,low
110,21,1,8,1,1,935,1,prototype,21,2,2,2,2,0.4,low
110,22,1,1,0,0,953,1,prototype,22,1,1,1,1,0.4,low
110,23,1,2,0,0,1123,1,rule follower,23,1,2,1,1,0.4,low
110,24,1,8,1,1,1078,1,prototype,24,2,2,2,2,0.4,low
110,1,2,1,0,0,948,1,prototype,25,1,1,1,1,0.4,low
110,2,2,8,1,1,903,1,prototype,26,2,2,2,2,0.4,low
110,3,2,2,0,0,768,1,rule follower,27,1,2,1,1,0.4,low
110,4,2,1,0,0,2267,1,prototype,28,1,1,1,1,0.4,low
110,5,2,8,1,1,752,1,prototype,29,2,2,2,2,0.4,low
110,6,2,2,0,0,835,1,rule follower,30,1,2,1,1,0.4,low
110,7,2,1,0,0,1356,1,prototype,31,1,1,1,1,0.4,low
110,8,2,3,0,0,872,1,rule follower,32,1,1,2,1,0.4,low
110,9,2,8,1,1,792,1,prototype,33,2,2,2,2,0.4,low
110,10,2,7,1,1,981,1,rule follower,34,2,1,2,2,0.4,low
110,11,2,5,1,1,788,1,exception,35,2,1,1,2,0.4,low
110,12,2,7,1,1,578,1,rule follower,36,2,1,2,2,0.4,low
110,13,2,8,1,1,764,1,prototype,37,2,2,2,2,0.4,low
110,14,2,1,0,0,695,1,prototype,38,1,1,1,1,0.4,low
110,15,2,4,1,0,764,0,rule follower,39,1,2,2,2,0.4,low
110,16,2,6,0,0,1282,1,exception,40,2,2,1,1,0.4,low
110,17,2,1,0,1,722,0,prototype,41,1,1,1,1,0.4,low
110,18,2,4,1,0,1573,0,rule follower,42,1,2,2,2,0.4,low
110,19,2,8,1,1,2391,1,prototype,43,2,2,2,2,0.4,low
110,20,2,6,0,1,1023,0,exception,44,2,2,1,1,0.4,low
110,21,2,1,0,0,1346,1,prototype,45,1,1,1,1,0.4,low
110,22,2,8,1,1,1083,1,prototype,46,2,2,2,2,0.4,low
110,23,2,5,1,1,966,1,exception,47,2,1,1,2,0.4,low
110,24,2,3,0,0,1151,1,rule follower,48,1,1,2,1,0.4,low
110,1,3,1,0,0,1763,1,prototype,49,1,1,1,1,0.4,low
110,2,3,6,0,1,555,0,exception,50,2,2,1,1,0.4,low
110,3,3,5,1,1,1012,1,exception,51,2,1,1,2,0.4,low
110,4,3,4,1,0,903,0,rule follower,52,1,2,2,2,0.4,low
110,5,3,8,1,1,967,1,prototype,53,2,2,2,2,0.4,low
110,6,3,7,1,0,727,0,rule follower,54,2,1,2,2,0.4,low
110,7,3,8,1,1,766,1,prototype,55,2,2,2,2,0.4,low
110,8,3,1,0,0,740,1,prototype,56,1,1,1,1,0.4,low
110,9,3,8,1,1,746,1,prototype,57,2,2,2,2,0.4,low
110,10,3,5,1,0,883,0,exception,58,2,1,1,2,0.4,low
110,11,3,1,0,0,671,1,prototype,59,1,1,1,1,0.4,low
110,12,3,6,0,1,681,0,exception,60,2,2,1,1,0.4,low
110,13,3,2,0,0,676,1,rule follower,61,1,2,1,1,0.4,low
110,14,3,2,0,0,1116,1,rule follower,62,1,2,1,1,0.4,low
110,15,3,3,0,0,919,1,rule follower,63,1,1,2,1,0.4,low
110,16,3,3,0,0,969,1,rule follower,64,1,1,2,1,0.4,low
110,17,3,8,1,1,1123,1,prototype,65,2,2,2,2,0.4,low
110,18,3,1,0,0,735,1,prototype,66,1,1,1,1,0.4,low
110,19,3,4,1,0,942,0,rule follower,67,1,2,2,2,0.4,low
110,20,3,8,1,1,631,1,prototype,68,2,2,2,2,0.4,low
110,21,3,1,0,0,877,1,prototype,69,1,1,1,1,0.4,low
110,22,3,1,0,0,917,1,prototype,70,1,1,1,1,0.4,low
110,23,3,7,1,1,1005,1,rule follower,71,2,1,2,2,0.4,low
110,24,3,8,1,1,1033,1,prototype,72,2,2,2,2,0.4,low
110,1,4,6,0,1,942,0,exception,73,2,2,1,1,0.4,low
110,2,4,5,1,0,1102,0,exception,74,2,1,1,2,0.4,low
110,3,4,1,0,0,720,1,prototype,75,1,1,1,1,0.4,low
110,4,4,4,1,0,688,0,rule follower,76,1,2,2,2,0.4,low
110,5,4,8,1,1,1831,1,prototype,77,2,2,2,2,0.4,low
110,6,4,1,0,0,795,1,prototype,78,1,1,1,1,0.4,low
110,7,4,3,0,0,1562,1,rule follower,79,1,1,2,1,0.4,low
110,8,4,2,0,0,589,1,rule follower,80,1,2,1,1,0.4,low
110,9,4,1,0,0,874,1,prototype,81,1,1,1,1,0.4,low
110,10,4,5,1,1,677,1,exception,82,2,1,1,2,0.4,low
110,11,4,8,1,1,544,1,prototype,83,2,2,2,2,0.4,low
110,12,4,1,0,0,829,1,prototype,84,1,1,1,1,0.4,low
110,13,4,4,1,0,2292,0,rule follower,85,1,2,2,2,0.4,low
110,14,4,2,0,0,1033,1,rule follower,86,1,2,1,1,0.4,low
110,15,4,8,1,1,755,1,prototype,87,2,2,2,2,0.4,low
110,16,4,3,0,0,731,1,rule follower,88,1,1,2,1,0.4,low
110,17,4,1,0,0,1295,1,prototype,89,1,1,1,1,0.4,low
110,18,4,8,1,1,999,1,prototype,90,2,2,2,2,0.4,low
110,19,4,8,1,1,1388,1,prototype,91,2,2,2,2,0.4,low
110,20,4,1,0,0,854,1,prototype,92,1,1,1,1,0.4,low
110,21,4,6,0,1,986,0,exception,93,2,2,1,1,0.4,low
110,22,4,8,1,1,1307,1,prototype,94,2,2,2,2,0.4,low
110,23,4,7,1,1,1339,1,rule follower,95,2,1,2,2,0.4,low
110,24,4,7,1,1,857,1,rule follower,96,2,1,2,2,0.4,low
110,1,5,1,0,0,1551,1,prototype,97,1,1,1,1,0.4,low
110,2,5,8,1,1,1146,1,prototype,98,2,2,2,2,0.4,low
110,3,5,1,0,0,977,1,prototype,99,1,1,1,1,0.4,low
110,4,5,3,0,0,1515,1,rule follower,100,1,1,2,1,0.4,low
110,5,5,1,0,0,1541,1,prototype,101,1,1,1,1,0.4,low
110,6,5,8,1,1,1215,1,prototype,102,2,2,2,2,0.4,low
110,7,5,5,1,1,1355,1,exception,103,2,1,1,2,0.4,low
110,8,5,8,1,1,1242,1,prototype,104,2,2,2,2,0.4,low
110,9,5,7,1,1,1145,1,rule follower,105,2,1,2,2,0.4,low
110,10,5,7,1,1,984,1,rule follower,106,2,1,2,2,0.4,low
110,11,5,1,0,0,807,1,prototype,107,1,1,1,1,0.4,low
110,12,5,6,0,1,731,0,exception,108,2,2,1,1,0.4,low
110,13,5,3,0,0,823,1,rule follower,109,1,1,2,1,0.4,low
110,14,5,2,0,0,1083,1,rule follower,110,1,2,1,1,0.4,low
110,15,5,8,1,1,1075,1,prototype,111,2,2,2,2,0.4,low
110,16,5,4,1,0,913,0,rule follower,112,1,2,2,2,0.4,low
110,17,5,8,1,1,854,1,prototype,113,2,2,2,2,0.4,low
110,18,5,5,1,1,1156,1,exception,114,2,1,1,2,0.4,low
110,19,5,4,1,0,1000,0,rule follower,115,1,2,2,2,0.4,low
110,20,5,1,0,0,1008,1,prototype,116,1,1,1,1,0.4,low
110,21,5,2,0,0,864,1,rule follower,117,1,2,1,1,0.4,low
110,22,5,1,0,0,1481,1,prototype,118,1,1,1,1,0.4,low
110,23,5,6,0,1,981,0,exception,119,2,2,1,1,0.4,low
110,24,5,8,1,1,1261,1,prototype,120,2,2,2,2,0.4,low
110,1,6,1,0,0,1232,1,prototype,121,1,1,1,1,0.4,low
110,2,6,2,0,0,1869,1,rule follower,122,1,2,1,1,0.4,low
110,3,6,8,1,1,1147,1,prototype,123,2,2,2,2,0.4,low
110,4,6,5,1,NA,NA,0,exception,124,2,1,1,2,0.4,low
111,1,1,8,1,1,1562,1,prototype,1,2,2,2,2,0.5,med
111,2,1,5,1,0,1414,0,exception,2,1,2,1,2,0.5,med
111,3,1,8,1,1,1290,1,prototype,3,2,2,2,2,0.5,med
111,4,1,4,1,1,1390,1,rule follower,4,2,1,2,2,0.5,med
111,5,1,1,0,1,1430,0,prototype,5,1,1,1,1,0.5,med
111,6,1,1,0,0,1171,1,prototype,6,1,1,1,1,0.5,med
111,7,1,8,1,1,839,1,prototype,7,2,2,2,2,0.5,med
111,8,1,2,0,1,973,0,rule follower,8,2,1,1,1,0.5,med
111,9,1,8,1,1,1679,1,prototype,9,2,2,2,2,0.5,med
111,10,1,1,0,0,2188,1,prototype,10,1,1,1,1,0.5,med
111,11,1,1,0,0,1398,1,prototype,11,1,1,1,1,0.5,med
111,12,1,7,1,1,1081,1,rule follower,12,1,2,2,2,0.5,med
111,13,1,3,0,0,736,1,rule follower,13,1,1,2,1,0.5,med
111,14,1,5,1,1,545,1,exception,14,1,2,1,2,0.5,med
111,15,1,8,1,1,1120,1,prototype,15,2,2,2,2,0.5,med
111,16,1,1,0,0,802,1,prototype,16,1,1,1,1,0.5,med
111,17,1,1,0,0,830,1,prototype,17,1,1,1,1,0.5,med
111,18,1,7,1,1,833,1,rule follower,18,1,2,2,2,0.5,med
111,19,1,6,0,1,828,0,exception,19,2,2,1,1,0.5,med
111,20,1,3,0,0,2008,1,rule follower,20,1,1,2,1,0.5,med
111,21,1,2,0,0,1328,1,rule follower,21,2,1,1,1,0.5,med
111,22,1,6,0,0,2724,1,exception,22,2,2,1,1,0.5,med
111,23,1,8,1,NA,NA,0,prototype,23,2,2,2,2,0.5,med
111,24,1,4,1,0,1449,0,rule follower,24,2,1,2,2,0.5,med
111,1,2,2,0,0,1073,1,rule follower,25,2,1,1,1,0.5,med
111,2,2,6,0,0,1814,1,exception,26,2,2,1,1,0.5,med
111,3,2,5,1,1,1259,1,exception,27,1,2,1,2,0.5,med
111,4,2,7,1,1,971,1,rule follower,28,1,2,2,2,0.5,med
111,5,2,8,1,0,1113,0,prototype,29,2,2,2,2,0.5,med
111,6,2,7,1,1,1525,1,rule follower,30,1,2,2,2,0.5,med
111,7,2,1,0,0,968,1,prototype,31,1,1,1,1,0.5,med
111,8,2,5,1,1,1822,1,exception,32,1,2,1,2,0.5,med
111,9,2,6,0,0,2643,1,exception,33,2,2,1,1,0.5,med
111,10,2,1,0,0,1201,1,prototype,34,1,1,1,1,0.5,med
111,11,2,3,0,0,1016,1,rule follower,35,1,1,2,1,0.5,med
111,12,2,4,1,0,1053,0,rule follower,36,2,1,2,2,0.5,med
111,13,2,8,1,1,2581,1,prototype,37,2,2,2,2,0.5,med
111,14,2,1,0,0,981,1,prototype,38,1,1,1,1,0.5,med
111,15,2,1,0,0,802,1,prototype,39,1,1,1,1,0.5,med
111,16,2,8,1,0,1928,0,prototype,40,2,2,2,2,0.5,med
111,17,2,3,0,0,829,1,rule follower,41,1,1,2,1,0.5,med
111,18,2,1,0,0,1091,1,prototype,42,1,1,1,1,0.5,med
111,19,2,8,1,1,2136,1,prototype,43,2,2,2,2,0.5,med
111,20,2,8,1,0,2639,0,prototype,44,2,2,2,2,0.5,med
111,21,2,2,0,0,2807,1,rule follower,45,2,1,1,1,0.5,med
111,22,2,4,1,0,2125,0,rule follower,46,2,1,2,2,0.5,med
111,23,2,1,0,0,1097,1,prototype,47,1,1,1,1,0.5,med
111,24,2,8,1,0,2383,0,prototype,48,2,2,2,2,0.5,med
111,1,3,8,1,NA,NA,0,prototype,49,2,2,2,2,0.5,med
111,2,3,8,1,1,1220,1,prototype,50,2,2,2,2,0.5,med
111,3,3,1,0,0,1016,1,prototype,51,1,1,1,1,0.5,med
111,4,3,5,1,1,2098,1,exception,52,1,2,1,2,0.5,med
111,5,3,3,0,0,1255,1,rule follower,53,1,1,2,1,0.5,med
111,6,3,1,0,0,946,1,prototype,54,1,1,1,1,0.5,med
111,7,3,1,0,0,1211,1,prototype,55,1,1,1,1,0.5,med
111,8,3,1,0,0,949,1,prototype,56,1,1,1,1,0.5,med
111,9,3,5,1,1,1596,1,exception,57,1,2,1,2,0.5,med
111,10,3,4,1,1,2613,1,rule follower,58,2,1,2,2,0.5,med
111,11,3,7,1,1,1422,1,rule follower,59,1,2,2,2,0.5,med
111,12,3,8,1,0,1880,0,prototype,60,2,2,2,2,0.5,med
111,13,3,6,0,1,1735,0,exception,61,2,2,1,1,0.5,med
111,14,3,8,1,1,2368,1,prototype,62,2,2,2,2,0.5,med
111,15,3,8,1,1,1677,1,prototype,63,2,2,2,2,0.5,med
111,16,3,7,1,1,1432,1,rule follower,64,1,2,2,2,0.5,med
111,17,3,6,0,0,2460,1,exception,65,2,2,1,1,0.5,med
111,18,3,8,1,0,2711,0,prototype,66,2,2,2,2,0.5,med
111,19,3,1,0,0,1365,1,prototype,67,1,1,1,1,0.5,med
111,20,3,4,1,1,2583,1,rule follower,68,2,1,2,2,0.5,med
111,21,3,3,0,0,1298,1,rule follower,69,1,1,2,1,0.5,med
111,22,3,2,0,0,2403,1,rule follower,70,2,1,1,1,0.5,med
111,23,3,2,0,1,2424,0,rule follower,71,2,1,1,1,0.5,med
111,24,3,1,0,0,1527,1,prototype,72,1,1,1,1,0.5,med
111,1,4,3,0,0,1137,1,rule follower,73,1,1,2,1,0.5,med
111,2,4,5,1,1,1625,1,exception,74,1,2,1,2,0.5,med
111,3,4,2,0,0,2573,1,rule follower,75,2,1,1,1,0.5,med
111,4,4,1,0,0,1503,1,prototype,76,1,1,1,1,0.5,med
111,5,4,1,0,0,1331,1,prototype,77,1,1,1,1,0.5,med
111,6,4,5,1,1,1362,1,exception,78,1,2,1,2,0.5,med
111,7,4,8,1,0,2520,0,prototype,79,2,2,2,2,0.5,med
111,8,4,8,1,1,2161,1,prototype,80,2,2,2,2,0.5,med
111,9,4,1,0,0,1301,1,prototype,81,1,1,1,1,0.5,med
111,10,4,4,1,0,1721,0,rule follower,82,2,1,2,2,0.5,med
111,11,4,8,1,1,2767,1,prototype,83,2,2,2,2,0.5,med
111,12,4,7,1,1,1427,1,rule follower,84,1,2,2,2,0.5,med
111,13,4,8,1,1,2366,1,prototype,85,2,2,2,2,0.5,med
111,14,4,6,0,1,1470,0,exception,86,2,2,1,1,0.5,med
111,15,4,1,0,0,1777,1,prototype,87,1,1,1,1,0.5,med
111,16,4,7,1,1,2279,1,rule follower,88,1,2,2,2,0.5,med
111,17,4,8,1,1,2250,1,prototype,89,2,2,2,2,0.5,med
111,18,4,1,0,0,1416,1,prototype,90,1,1,1,1,0.5,med
111,19,4,4,1,NA,NA,0,rule follower,91,2,1,2,2,0.5,med
111,20,4,1,0,0,1431,1,prototype,92,1,1,1,1,0.5,med
111,21,4,6,0,1,1831,0,exception,93,2,2,1,1,0.5,med
111,22,4,3,0,0,1153,1,rule follower,94,1,1,2,1,0.5,med
111,23,4,2,0,1,2636,0,rule follower,95,2,1,1,1,0.5,med
111,24,4,8,1,1,2336,1,prototype,96,2,2,2,2,0.5,med
111,1,5,8,1,1,2770,1,prototype,97,2,2,2,2,0.5,med
111,2,5,4,1,0,1156,0,rule follower,98,2,1,2,2,0.5,med
111,3,5,2,0,0,2461,1,rule follower,99,2,1,1,1,0.5,med
111,4,5,6,0,1,2236,0,exception,100,2,2,1,1,0.5,med
111,5,5,1,0,0,1525,1,prototype,101,1,1,1,1,0.5,med
111,6,5,4,1,1,2225,1,rule follower,102,2,1,2,2,0.5,med
111,7,5,8,1,0,2206,0,prototype,103,2,2,2,2,0.5,med
111,8,5,1,0,0,830,1,prototype,104,1,1,1,1,0.5,med
111,9,5,8,1,1,2285,1,prototype,105,2,2,2,2,0.5,med
111,10,5,8,1,0,2233,0,prototype,106,2,2,2,2,0.5,med
111,11,5,1,0,0,811,1,prototype,107,1,1,1,1,0.5,med
111,12,5,8,1,1,2258,1,prototype,108,2,2,2,2,0.5,med
111,13,5,1,0,0,822,1,prototype,109,1,1,1,1,0.5,med
111,14,5,1,0,0,1023,1,prototype,110,1,1,1,1,0.5,med
111,15,5,3,0,0,882,1,rule follower,111,1,1,2,1,0.5,med
111,16,5,8,1,1,1797,1,prototype,112,2,2,2,2,0.5,med
111,17,5,7,1,1,2222,1,rule follower,113,1,2,2,2,0.5,med
111,18,5,2,0,0,1654,1,rule follower,114,2,1,1,1,0.5,med
111,19,5,3,0,0,985,1,rule follower,115,1,1,2,1,0.5,med
111,20,5,5,1,1,1549,1,exception,116,1,2,1,2,0.5,med
111,21,5,7,1,1,1391,1,rule follower,117,1,2,2,2,0.5,med
111,22,5,6,0,1,2649,0,exception,118,2,2,1,1,0.5,med
111,23,5,5,1,1,934,1,exception,119,1,2,1,2,0.5,med
111,24,5,1,0,0,1155,1,prototype,120,1,1,1,1,0.5,med
111,1,6,1,0,0,1221,1,prototype,121,1,1,1,1,0.5,med
111,2,6,3,0,0,1201,1,rule follower,122,1,1,2,1,0.5,med
111,3,6,8,1,1,2451,1,prototype,123,2,2,2,2,0.5,med
111,4,6,7,1,1,2487,1,rule follower,124,1,2,2,2,0.5,med
111,5,6,2,0,0,2023,1,rule follower,125,2,1,1,1,0.5,med
111,6,6,8,1,1,2199,1,prototype,126,2,2,2,2,0.5,med
111,7,6,5,1,1,983,1,exception,127,1,2,1,2,0.5,med
111,8,6,6,0,1,1378,0,exception,128,2,2,1,1,0.5,med
111,9,6,2,0,0,2030,1,rule follower,129,2,1,1,1,0.5,med
111,10,6,7,1,1,1462,1,rule follower,130,1,2,2,2,0.5,med
111,11,6,3,0,0,1519,1,rule follower,131,1,1,2,1,0.5,med
111,12,6,5,1,1,1506,1,exception,132,1,2,1,2,0.5,med
111,13,6,1,0,0,1329,1,prototype,133,1,1,1,1,0.5,med
111,14,6,8,1,0,2218,0,prototype,134,2,2,2,2,0.5,med
111,15,6,8,1,0,2127,0,prototype,135,2,2,2,2,0.5,med
111,16,6,4,1,0,2188,0,rule follower,136,2,1,2,2,0.5,med
111,17,6,4,1,0,1640,0,rule follower,137,2,1,2,2,0.5,med
111,18,6,6,0,1,2211,0,exception,138,2,2,1,1,0.5,med
111,19,6,1,0,0,1019,1,prototype,139,1,1,1,1,0.5,med
111,20,6,1,0,0,1425,1,prototype,140,1,1,1,1,0.5,med
111,21,6,1,0,0,917,1,prototype,141,1,1,1,1,0.5,med
111,22,6,8,1,1,1795,1,prototype,142,2,2,2,2,0.5,med
111,23,6,1,0,0,1189,1,prototype,143,1,1,1,1,0.5,med
111,24,6,8,1,1,1153,1,prototype,144,2,2,2,2,0.5,med
112,1,1,8,1,NA,NA,0,prototype,1,2,2,2,2,0.375,low
112,2,1,2,0,NA,NA,0,rule follower,2,1,1,2,1,0.375,low
112,3,1,7,1,NA,NA,0,rule follower,3,2,2,1,2,0.375,low
112,4,1,8,1,NA,NA,0,prototype,4,2,2,2,2,0.375,low
112,5,1,1,0,NA,NA,0,prototype,5,1,1,1,1,0.375,low
112,6,1,3,0,NA,NA,0,rule follower,6,1,2,1,1,0.375,low
112,7,1,1,0,NA,NA,0,prototype,7,1,1,1,1,0.375,low
112,8,1,5,1,NA,NA,0,exception,8,2,1,1,2,0.375,low
112,9,1,6,0,NA,NA,0,exception,9,2,1,2,1,0.375,low
112,10,1,8,1,NA,NA,0,prototype,10,2,2,2,2,0.375,low
112,11,1,6,0,1,830,0,exception,11,2,1,2,1,0.375,low
112,12,1,7,1,0,531,0,rule follower,12,2,2,1,2,0.375,low
112,13,1,8,1,1,1130,1,prototype,13,2,2,2,2,0.375,low
112,14,1,4,1,0,892,0,rule follower,14,1,2,2,2,0.375,low
112,15,1,1,0,0,1290,1,prototype,15,1,1,1,1,0.375,low
112,16,1,3,0,1,730,0,rule follower,16,1,2,1,1,0.375,low
112,17,1,8,1,1,1346,1,prototype,17,2,2,2,2,0.375,low
112,18,1,2,0,0,627,1,rule follower,18,1,1,2,1,0.375,low
112,19,1,1,0,0,769,1,prototype,19,1,1,1,1,0.375,low
112,20,1,5,1,1,1198,1,exception,20,2,1,1,2,0.375,low
112,21,1,1,0,0,1943,1,prototype,21,1,1,1,1,0.375,low
112,22,1,8,1,1,806,1,prototype,22,2,2,2,2,0.375,low
112,23,1,4,1,1,1586,1,rule follower,23,1,2,2,2,0.375,low
112,24,1,1,0,0,1751,1,prototype,24,1,1,1,1,0.375,low
112,1,2,7,1,1,1270,1,rule follower,25,2,2,1,2,0.375,low
112,2,2,2,0,0,848,1,rule follower,26,1,1,2,1,0.375,low
112,3,2,8,1,1,557,1,prototype,27,2,2,2,2,0.375,low
112,4,2,8,1,1,843,1,prototype,28,2,2,2,2,0.375,low
112,5,2,1,0,0,783,1,prototype,29,1,1,1,1,0.375,low
112,6,2,4,1,1,669,1,rule follower,30,1,2,2,2,0.375,low
112,7,2,5,1,0,725,0,exception,31,2,1,1,2,0.375,low
112,8,2,4,1,1,1174,1,rule follower,32,1,2,2,2,0.375,low
112,9,2,2,0,0,2648,1,rule follower,33,1,1,2,1,0.375,low
112,10,2,6,0,1,1596,0,exception,34,2,1,2,1,0.375,low
112,11,2,3,0,1,921,0,rule follower,35,1,2,1,1,0.375,low
112,12,2,7,1,1,874,1,rule follower,36,2,2,1,2,0.375,low
112,13,2,3,0,1,2132,0,rule follower,37,1,2,1,1,0.375,low
112,14,2,8,1,1,1086,1,prototype,38,2,2,2,2,0.375,low
112,15,2,1,0,0,1723,1,prototype,39,1,1,1,1,0.375,low
112,16,2,6,0,1,1764,0,exception,40,2,1,2,1,0.375,low
112,17,2,8,1,1,874,1,prototype,41,2,2,2,2,0.375,low
112,18,2,8,1,1,1570,1,prototype,42,2,2,2,2,0.375,low
112,19,2,1,0,0,2379,1,prototype,43,1,1,1,1,0.375,low
112,20,2,5,1,0,1734,0,exception,44,2,1,1,2,0.375,low
112,21,2,1,0,0,1175,1,prototype,45,1,1,1,1,0.375,low
112,22,2,1,0,0,1556,1,prototype,46,1,1,1,1,0.375,low
112,23,2,1,0,0,896,1,prototype,47,1,1,1,1,0.375,low
112,24,2,8,1,1,1082,1,prototype,48,2,2,2,2,0.375,low
112,1,3,7,1,1,927,1,rule follower,49,2,2,1,2,0.375,low
112,2,3,1,0,0,999,1,prototype,50,1,1,1,1,0.375,low
112,3,3,1,0,0,610,1,prototype,51,1,1,1,1,0.375,low
112,4,3,4,1,0,783,0,rule follower,52,1,2,2,2,0.375,low
112,5,3,4,1,1,1040,1,rule follower,53,1,2,2,2,0.375,low
112,6,3,8,1,1,812,1,prototype,54,2,2,2,2,0.375,low
112,7,3,8,1,1,503,1,prototype,55,2,2,2,2,0.375,low
112,8,3,1,0,0,892,1,prototype,56,1,1,1,1,0.375,low
112,9,3,8,1,1,892,1,prototype,57,2,2,2,2,0.375,low
112,10,3,5,1,0,1694,0,exception,58,2,1,1,2,0.375,low
112,11,3,1,0,0,875,1,prototype,59,1,1,1,1,0.375,low
112,12,3,6,0,1,1249,0,exception,60,2,1,2,1,0.375,low
112,13,3,3,0,1,1014,0,rule follower,61,1,2,1,1,0.375,low
112,14,3,8,1,1,863,1,prototype,62,2,2,2,2,0.375,low
112,15,3,3,0,0,1912,1,rule follower,63,1,2,1,1,0.375,low
112,16,3,8,1,1,878,1,prototype,64,2,2,2,2,0.375,low
112,17,3,1,0,0,1892,1,prototype,65,1,1,1,1,0.375,low
112,18,3,7,1,1,1161,1,rule follower,66,2,2,1,2,0.375,low
112,19,3,8,1,1,947,1,prototype,67,2,2,2,2,0.375,low
112,20,3,5,1,1,1325,1,exception,68,2,1,1,2,0.375,low
112,21,3,6,0,1,1805,0,exception,69,2,1,2,1,0.375,low
112,22,3,2,0,0,1343,1,rule follower,70,1,1,2,1,0.375,low
112,23,3,1,0,0,1257,1,prototype,71,1,1,1,1,0.375,low
112,24,3,2,0,0,1022,1,rule follower,72,1,1,2,1,0.375,low
112,1,4,4,1,1,1046,1,rule follower,73,1,2,2,2,0.375,low
112,2,4,8,1,1,781,1,prototype,74,2,2,2,2,0.375,low
112,3,4,8,1,1,1063,1,prototype,75,2,2,2,2,0.375,low
112,4,4,1,0,0,673,1,prototype,76,1,1,1,1,0.375,low
112,5,4,5,1,1,2622,1,exception,77,2,1,1,2,0.375,low
112,6,4,7,1,1,765,1,rule follower,78,2,2,1,2,0.375,low
112,7,4,2,0,0,794,1,rule follower,79,1,1,2,1,0.375,low
112,8,4,7,1,1,733,1,rule follower,80,2,2,1,2,0.375,low
112,9,4,3,0,1,1220,0,rule follower,81,1,2,1,1,0.375,low
112,10,4,1,0,0,1004,1,prototype,82,1,1,1,1,0.375,low
